,0.0,0.5,1.0,2.0,4.0,8.0,16.0,32.0,64.0,100.0,256.0,512.0,1000.0
0,0.3129672254225241,0.3100484789706034,0.3027208997419911,0.2990038298280724,0.4109397603425004,0.33397282329547745,0.2922676385080621,0.30794196717617256,0.3839460817291361,0.30355327680597094,0.24094581887324495,0.29849300512303467,0.30817048455856216
1,0.33558404918625795,0.3001946683190035,0.3053100216132615,0.3036983073894339,0.3399373309908897,0.34147139578078545,0.31977569195938615,0.28165500076982203,0.32251413127296547,0.2456848394450164,0.272886073302865,0.30362233776771874,0.35200579564789664
2,0.30328226047494844,0.3021959942543522,0.2940982792271475,0.29584954901481986,0.3428904937589482,0.3550238803431532,0.29700833122447834,0.35017419118891735,0.3486576300693864,0.2251992610188933,0.24642977642126312,0.28414361112654934,0.3132422786015937
3,0.3768407973440424,0.2961788725770758,0.28945416713208993,0.27330187525555955,0.3550540644094364,0.30867194079684707,0.33323465945344183,0.3080653056670501,0.3503842658000133,0.28695389478669636,0.2733183660700583,0.2794551127378724,0.3490428372288875
4,0.33164801350152007,0.324566894925532,0.3078044304165251,0.2902328345821629,0.32480172006786845,0.3347076550405566,0.2996147555593403,0.32902501873292134,0.33652452542014416,0.24660085542123997,0.3050855279570379,0.2875469889530139,0.33765412531863137
5,0.3373925833238123,0.2981341364479863,0.28967402817989013,0.26391493382491055,0.35247478126372295,0.3086238224555939,0.33531330072632687,0.30962180189731214,0.32809405124698793,0.28489446725606726,0.2841371342704055,0.276912541053562,0.33506093098463524
6,0.29271882661692766,0.274772929157128,0.31156243409891543,0.2876476332537954,0.34649386761062834,0.36213866752846385,0.3101621272127845,0.34098114187765943,0.35187356528011,0.2857697024169517,0.2665018990186548,0.27678032216194537,0.3246962023998827
7,0.3444495808897351,0.27861503372839197,0.3015810151872023,0.29069105436869214,0.35701134522831895,0.34923273651655373,0.28472071547267985,0.34106240473657967,0.3378420652645112,0.2660178136504405,0.31386467772944293,0.26757124477862293,0.33306605530774935
8,0.3210266822932811,0.34210983621645125,0.3097168365716793,0.3367108189063515,0.37718229847290047,0.2943803076829675,0.3243245725879461,0.3446418834048589,0.32488513242070693,0.28074369794945675,0.2750445616840932,0.27652802117375863,0.32152721947260565
9,0.3298202315349264,0.3150482770147438,0.34592483773997856,0.3136380552227503,0.38622425227977675,0.317583502073845,0.27533805131955086,0.3093990417122794,0.3237639819448773,0.2459996794687612,0.28913703846499644,0.3198020215893243,0.32147238528465805
10,0.3302782773543172,0.3099324254552778,0.3045477098807036,0.2641110872925986,0.38471593888625477,0.31181370535617603,0.28220626394221193,0.34474777095223547,0.3328674471859028,0.25257827188974813,0.284937069621345,0.2912730651801579,0.31256144808322306
11,0.2998460620238328,0.29727444633437794,0.29333545677812844,0.3103661803712079,0.34977325818031046,0.31724702361742124,0.3046941994808251,0.30762637523877295,0.3035540254798922,0.24380319058485506,0.2538441609552777,0.28801934818864683,0.3184895504140446
12,0.3489222097716455,0.30450329937918036,0.32547836199198854,0.2862853983144057,0.36608192190358024,0.32790085949210906,0.3148954373709684,0.3284418177438559,0.32158417558014835,0.2428984846082512,0.2629019911036357,0.2755750224566824,0.3051795405289529
13,0.3213164688171919,0.29347303547305403,0.3067148701193976,0.3106023684740138,0.3860958959362394,0.3168957016892227,0.297236072318343,0.3487003485062539,0.30879928059742023,0.24266472125373653,0.3032376292642917,0.2775987828229916,0.3238864903933573
14,0.34494901417515433,0.3167822115341245,0.31493826363839716,0.3008581434611764,0.3462256871711606,0.3543810669300916,0.30436773242029125,0.3269726653581289,0.3705174159640314,0.25254235303586636,0.2814938076026997,0.27832885413653785,0.3434744509804966
15,0.3643044910925106,0.28858711695862915,0.328810910873688,0.3111104519585299,0.35949122258855454,0.3158278860765186,0.33021284415915586,0.3319152810181848,0.3743779502564145,0.2570323728581766,0.2809531800449659,0.2785920379036719,0.3257917258116575
16,0.3823857402227363,0.2929685930864654,0.31492148541636683,0.2924452911782206,0.3416781290394351,0.3667985451790733,0.31682628785561007,0.31526171627375155,0.3623426444602952,0.28905300103140463,0.2749270862509524,0.29492252537229535,0.3260421745859679
17,0.3146201904065139,0.2810801194268529,0.32456010457543655,0.3443767097646292,0.3585115960458623,0.3314243193793768,0.29684846876977705,0.29011769130093046,0.3951132476021856,0.26276660337048396,0.3204671665788508,0.2816449213752163,0.3580507733966619
18,0.32568492654211256,0.2945816391173778,0.3279509747897638,0.28944645979220424,0.3233784248065828,0.3640238322000808,0.2914514765517421,0.3219240955816197,0.31821228766638365,0.2541153379453749,0.2649319128910642,0.2943034290151083,0.34764733025795946
19,0.32517477308933335,0.3097464080510431,0.33732307948921514,0.26655340275944345,0.36196612501175124,0.3154988878318194,0.3038653198083744,0.32701033090072573,0.32902777961347307,0.24803309541538965,0.2725531877592006,0.2939557991308653,0.32939742986678183
20,0.34815903864786324,0.28338815324820593,0.31761351646179825,0.2758866882303298,0.3446379450489122,0.34912237165213145,0.29031649820943406,0.33204813921763604,0.40159273180517574,0.26965515210263485,0.25550979179872807,0.2847480273709219,0.3237089107663182
21,0.32856300983270315,0.2896171047767565,0.2972223337933179,0.32116037722543844,0.32882847508937707,0.3326788423520401,0.29907932378258867,0.3058291382730972,0.34440878471517583,0.28188637550761614,0.30580835000709744,0.2934446742077822,0.3135522572964407
22,0.3363326460693827,0.30594719814354066,0.3202360624275134,0.29996285212848156,0.36051043519223197,0.31783379535941547,0.3241982628923924,0.3240414977862757,0.34259205683085014,0.28475921053993036,0.30706207564417604,0.2974963599819932,0.282093120262977
23,0.35250514067470773,0.3136042174239268,0.33000661900290673,0.2796745430676533,0.3525974643187527,0.3596143005737355,0.27714487634471074,0.3197874471498191,0.337156445117301,0.2378491832709377,0.2841250329295231,0.300886261381647,0.3154528873494106
24,0.33243768337867563,0.31821154663395423,0.31592392795966456,0.3159129662738092,0.32187543718531847,0.32711708175695947,0.31184330179657005,0.34742178396918943,0.3292110708827379,0.2533422879555729,0.26123536576607675,0.28013387857030236,0.31821773421961214
25,0.33090662429238177,0.29103081994022506,0.2773018906033898,0.2986032038852377,0.3305964564880092,0.3493862479644777,0.3044233855677955,0.3109045198206297,0.32537002214728133,0.2586920150314582,0.2743385165934223,0.3162459224048775,0.3115337562330647
26,0.38772858024808565,0.28630897240063236,0.2843364974082803,0.29990723409635733,0.32812312488508494,0.34612281639118153,0.2827620610643821,0.3059295557809709,0.31801371006769213,0.24654207209500797,0.3076160642193273,0.29752367264116997,0.31089956143962705
27,0.3162909578652753,0.27157427563978237,0.2900511144800474,0.28750471942086375,0.3830732901993487,0.3374796214256763,0.31464319818398556,0.33688683615013737,0.33089645837492837,0.2804587241882139,0.27092841703132453,0.31795155097908195,0.3279284106719143
28,0.2940137197253991,0.2993102956538747,0.30825482717479713,0.3075799311460405,0.3279515406731853,0.30440667847664193,0.3277580504000099,0.3030817074551404,0.296021649682999,0.291533756403166,0.27974404027295313,0.3042864275520177,0.33564179984700304
29,0.34424366016491725,0.3001022838717723,0.33518879475469915,0.2959118357294996,0.37670671233091485,0.3294812938110326,0.3042443881145577,0.2973667450333261,0.32087845272196847,0.2690845348625175,0.26549602968217434,0.2952993052103536,0.32518187869528165
30,0.3389838739873323,0.28172296270054775,0.3342915504987261,0.27944981816578435,0.3631689994954336,0.34993068429438495,0.3047455927745519,0.295103239664896,0.3790437973381653,0.2738480953388444,0.28554993306018905,0.2946831389751571,0.33172792467269424
31,0.3073923269235715,0.29718720114052066,0.31640736649183765,0.2954596153273093,0.35199701643816783,0.3295554455090264,0.3071584667417292,0.3116038379930844,0.3741678955421714,0.2581175141039086,0.2869699648016046,0.27991331035330835,0.3607058236695269
32,0.3379380355865007,0.2986157560523663,0.29716728063699366,0.3203419790710519,0.3600547466049651,0.3486516673300538,0.309414260491588,0.30814275526448204,0.3101831528032265,0.2804156881768362,0.26805083734809,0.2869004839138226,0.3296094896668935
33,0.32376620618101604,0.3182823438913147,0.3427948610774817,0.2878783843817485,0.30851391264675265,0.31070632644548746,0.3101859683700945,0.3115779213776277,0.36159217816471234,0.2721620420576389,0.31804969751716705,0.31727526664329503,0.3120544691135375
34,0.34800716581428787,0.2835403030715571,0.3210332250533561,0.28355819265857896,0.3632311951348658,0.27666535903906203,0.2964477747778767,0.30833570832869595,0.3416668265750849,0.26565432074766376,0.30449069527160283,0.29923746707945553,0.3351908445936692
35,0.3372340406142254,0.3096588252762753,0.3103141774391765,0.2925298347839816,0.3257735649271906,0.3470793942141778,0.29476691129782373,0.342717874426272,0.3231390945089548,0.2672761392877352,0.2674780176387618,0.30094476724793084,0.331941945626906
36,0.3210987574186461,0.334938458035898,0.29937811082423194,0.3118766494041192,0.3723371770605653,0.333200889865827,0.2897906610023723,0.31979530624030483,0.3721785518130452,0.28212755527632105,0.260760429814444,0.2972094894687269,0.31671944377996136
37,0.3177924650743753,0.32454851265209134,0.35235375329776025,0.3136643318106003,0.37857086618387537,0.31575143541723666,0.30981237383982746,0.3407299101868355,0.31040428932904574,0.287988935397175,0.3057744201453427,0.29299657317320166,0.30695964761306677
38,0.29578458914606026,0.2985711430936423,0.3084447289328928,0.2933403265741137,0.3239673666599927,0.3089812222083323,0.30038507324374064,0.31256785086340555,0.3159097845104732,0.2483656584112702,0.2878034123178169,0.2867733514325493,0.3146118080686036
39,0.31770228700028286,0.2610326760980475,0.2761150320158744,0.3166338054138128,0.35751854300641756,0.34566378379946583,0.3027860647209875,0.31570755350010027,0.35379386838838606,0.27871552113071074,0.29554366320209696,0.3101988523001296,0.3270849547518846
40,0.32340403569394466,0.31575220944752774,0.31801539256463424,0.35392050292678795,0.3713284186383527,0.337008098092152,0.2948538861666348,0.3138812093430914,0.3652670952467627,0.27313986151562036,0.2928207817952383,0.28820569971987997,0.3225417239482652
41,0.3345798679036171,0.30461543486920756,0.3105071547321287,0.3282594061401938,0.35388224755508446,0.32950212687827035,0.32330782357321586,0.2879057455533279,0.3639022683782896,0.2850872277261318,0.2998265177948983,0.30400399646964316,0.33240728800370306
42,0.3359451895289463,0.2998371118897712,0.3083034724298339,0.3092360361294364,0.35217022563045036,0.29343056612375795,0.29541297400960154,0.2916461367024218,0.33231581417891287,0.27246783337618463,0.2825413024405993,0.28505128383754064,0.3372186583565564
43,0.31703230541475336,0.30839793857372333,0.3212291887865634,0.29168753408495324,0.3741987984920662,0.30579544062830116,0.29753071579053925,0.3474880677396917,0.3698899155551918,0.29047873909215227,0.2795658368972682,0.2766811139799497,0.3443640360770541
44,0.3304021579457787,0.2957888684827869,0.30654687205791836,0.28105621833960726,0.3228753598308838,0.35248723445852137,0.29280518759158425,0.2931937267699518,0.41766564334022777,0.28747987677034886,0.2795370873006873,0.27969799493976105,0.31344472799612666
45,0.3029796228327145,0.29584553884757353,0.3139668970193577,0.28284232175894636,0.3880862345057814,0.3176025102008093,0.3117350132466406,0.2767141323578868,0.3532340372001183,0.30320317022870696,0.3055499798858057,0.26869600457239,0.31133176932795026
