,0,1,2,0
0,1.0,13.362781821581907,9.480107301478887,1.4014561645888428
1,1.0,8.777562683995816,0.7959408730943363,-1.437304984243897
2,1.0,3.8961702195435177,7.499754654845738,-1.5992434157436894
3,1.0,8.088679807937849,5.7420472021025715,0.9976455635585769
4,1.0,3.654868481108513,11.336004518961975,-2.3330892131375403
5,1.0,4.615393041046712,2.7853718335062805,2.194194224497467
6,1.0,4.839087540059737,16.591279440021196,-0.33254381948848033
7,1.0,2.611640538577955,16.77640574519041,-2.0807960967639727
8,1.0,0.8241768663448124,15.825433552014466,0.09070237361724545
9,1.0,18.69562234711314,14.522953586883073,-0.9189323033359215
10,1.0,1.7368087224334539,5.862679437698395,-2.0645576780684167
11,1.0,18.9073966139142,1.8053151451455562,-0.8416936131410642
12,1.0,11.734063398281087,1.9924444654914342,0.44456128176955434
13,1.0,12.519507985876475,13.25480661828049,-0.8862548849955726
14,1.0,5.582378810196465,12.063230917014184,-0.1720291859434619
15,1.0,18.947220886347193,13.15864554641809,1.2912851945208137
16,1.0,9.302449978199048,10.216715403498856,-1.9916376980523336
17,1.0,12.431981441742286,5.802047713615042,-0.9388337570785303
18,1.0,17.545895158118828,14.462418691542387,1.1866515048749235
19,1.0,6.2237899296851555,3.2304160404285254,1.3621189811101506
20,1.0,1.5387930512514547,10.820382102766047,-3.8815425815270066
21,1.0,12.96664699831261,18.581634625180786,2.2600281523203236
22,1.0,5.783061782245209,5.225945211375402,-0.4808324201597572
23,1.0,9.00940434311858,12.2100879163861,-1.6668143866078362
24,1.0,10.781707759858312,0.7830757256804355,-1.1307242055361681
25,1.0,10.97055539776778,19.282824537973696,-2.0980461428774344
26,1.0,12.473121212781614,0.12599951703997414,-0.4379196633612602
27,1.0,4.1021683134607905,0.9168390810913896,0.9923045767304542
28,1.0,5.490636158812336,18.485169490718228,2.239551524005069
29,1.0,10.255652572457624,18.93621910441975,-0.05033131213687883
30,1.0,1.2505196467472124,17.17122899146438,-1.3344799742163738
31,1.0,6.427781018880799,11.94445035729034,-1.0373617011737175
32,1.0,5.766974749077624,11.191506449371078,-1.586963978603746
33,1.0,11.724285023759853,13.767136179103833,-0.8120304472865496
34,1.0,6.299524378386052,8.309507290902458,3.0922447264852857
