,0.0,0.5,1.0,2.0,4.0,8.0,16.0,32.0,64.0,100.0,256.0,1000.0
0,0.15242355784113376,0.1496000704921504,0.1643429833017365,0.1534473635073576,0.16308541452694172,0.15823749562983738,0.18675802345124082,0.20654935782638525,0.1275699639487841,0.1877828405002083,0.16554381888812655,0.1566063555446876
1,0.14871776800869213,0.1482735378285304,0.14339064510299038,0.16977426342844645,0.17120602038532265,0.14739676169023253,0.17534356958782837,0.17936584204006642,0.1264388856615376,0.17402564175548732,0.14981693735943413,0.1620059309890124
2,0.15216296585010658,0.14136145192170205,0.14536163101914637,0.16401407025435294,0.15371367116202694,0.1684535621849644,0.19825132142723992,0.17453036049543344,0.12977428415555828,0.16425366414826822,0.15436278312137622,0.16249100114936305
3,0.1428058418940773,0.13659330468757536,0.15349972966566722,0.15538317655405298,0.14244248209691435,0.16750321881530641,0.21653204572680346,0.19098538375491692,0.14213376658487836,0.17107864330261943,0.14704621707745172,0.1774255464046898
4,0.15126261680801661,0.1325848311303747,0.15955322511626802,0.16658801796069095,0.14271544425456648,0.15886979958568695,0.18946640918030577,0.20592650937319892,0.11878127300118901,0.18882160620431798,0.16777635744172756,0.17050384633196408
5,0.14975648387879378,0.14919395928324555,0.14289049063038053,0.14946580801295067,0.1509327724372818,0.14397685054712642,0.16741742153655476,0.18603231810689563,0.13398347491029586,0.18729908825287847,0.15893514323468674,0.16298508190790642
6,0.14107807251628324,0.1449603453838325,0.1495234356647948,0.15522037089767773,0.15124896952770572,0.16693756988394134,0.19565019236362083,0.1776957788546839,0.13815064865455962,0.19789073237297386,0.14370737309213466,0.15009772039588642
7,0.1437266067676946,0.15045563429951422,0.1518600368192896,0.1740748511804423,0.12594971766235105,0.15750958490714587,0.15513778904984285,0.19580024165754992,0.1447885546470408,0.1836178823933337,0.15615212846335175,0.15607516679435993
8,0.15812379264464715,0.12750675189962077,0.1586218383099846,0.14954804437752983,0.1580435643634903,0.14705153529856396,0.17741378992402035,0.17260429322041054,0.13978610987793993,0.18298160888007012,0.16644846082379078,0.15192724865360405
9,0.14100222615790942,0.15829398547080584,0.14769916305260275,0.15928459757373228,0.1362901911559844,0.15372470368637645,0.18710044512481708,0.19037245822625637,0.13568869950073695,0.1860781114862717,0.16830008547413022,0.14075098155246615
10,0.13926325383783347,0.1365229374253325,0.15381297689217338,0.1705086146526397,0.18520236067056764,0.1622362254402726,0.20099252682104393,0.17446899952485181,0.11313938063725588,0.18090140219889048,0.14048152660851965,0.15346520813616005
11,0.14516545545997508,0.14753634544359362,0.1609380563202337,0.14773501365795177,0.14567958851337615,0.15742996674509388,0.16621684828394856,0.1819630756660043,0.1338760801904279,0.19587719919580704,0.12830965018994747,0.17230588315982126
12,0.13065925768422762,0.1352109310985952,0.15252406334344198,0.1605017481052043,0.15458416186293314,0.14668043091257446,0.18811057451447877,0.1903709486707193,0.14186488502570643,0.19526937366333627,0.15982436488089394,0.1417746167264521
13,0.1275723001034782,0.13433356556663917,0.1546449593806559,0.1522659043860872,0.13433129530499227,0.15074960263406167,0.1662909887232146,0.17323714131125492,0.11925596193496685,0.20843125603513638,0.14530137886499392,0.18873490085344835
14,0.15119795669669506,0.1456280237999895,0.14842602890213005,0.15308491529997106,0.14214547437323422,0.1535388100830979,0.15327594212033793,0.1949281139639777,0.12863061364976952,0.17203762971780265,0.14045219682813354,0.17880390417538267
