,400,600,800,1000,1500
0,12.12112961900642,14.442468390578892,5.667929172639047,7.3497645480017635,7.091150224683861
1,16.727432743307457,11.780960541088698,10.379303397365524,9.29936874095063,6.9377503583987705
2,11.058678414478763,9.481645869094965,7.5274066857645625,5.9649290297028195,6.448028913516458
3,14.894006463642109,10.813377459483121,9.299046776231126,8.636789114131115,7.761960459898156
4,20.045832226330546,10.529470129264125,8.216024459763483,8.186024284566837,7.226317723475959
5,10.710517152684929,10.55124497606618,9.319601220334771,9.395647421616466,6.197846841406772
6,11.685000623030684,11.8571459789552,7.705141500245068,6.427620338743822,7.096105998129021
7,12.531076832536206,9.072831391602191,7.494040208054403,6.6965397570373195,7.69300105681618
8,12.987554132178113,9.3799460761221,6.895499438752862,8.636727017271433,7.120570911226253
9,15.142311666734333,12.641237423483904,8.2253707036327,7.3515496623094645,6.53083206115346
10,9.713234967498046,10.098874154752648,12.60544095238363,6.994706836244762,7.662045334571415
11,10.386404963330012,7.787158590198156,7.358463230460808,8.42679744054774,5.829535598366628
12,10.531128122854012,10.801135050627554,8.428774617455268,7.327790600646114,6.890411079215137
13,12.11055416447241,13.0670446581942,8.488651933925098,9.173274792494459,7.691565948350575
14,14.043339898050593,10.37889753387113,8.76826843534412,9.91048959629639,7.012643097646251
15,9.13954730822843,9.737647436086542,6.370997580251197,8.002819306581413,7.247285448330895
16,12.789000782071259,7.854730195883847,8.544553163654445,9.066232609160366,6.799480324953847
17,12.374114649975144,10.386750295329536,6.168338129738369,7.651019364768054,7.927725013539374
18,10.181474537107452,7.743509482313488,8.544493188434236,6.887754726739409,7.065844634044279
19,9.90950124673175,8.39316568631739,8.459292805798299,7.352552536233588,7.152300581298829
20,11.969285016980482,10.08128882981015,7.466540513760668,7.365724955416581,8.092963580278903
21,14.13658811866589,8.965184072230178,9.920281996654122,9.401041838329236,5.921811246269611
22,14.648307392366272,13.271695195949832,9.954375643422651,10.100558041771405,7.639878011914102
23,14.911106967717572,9.847217919079549,9.722690035978243,8.58195000334164,7.032723293609018
24,9.652047576225096,10.059179936679678,7.7098694941002375,7.840823399793258,7.361632505943587
25,14.567112796587114,10.494619899873419,9.133875993984125,8.732840983545406,7.562194816326185
26,14.945288682895267,10.937278122463198,8.590620737461393,8.014546691942622,7.132298096438932
27,17.513480061944946,10.131952582793684,9.923529909521864,8.060356145701316,6.958742405380852
28,10.239256634393163,8.576672173018236,7.546263522419197,6.992362691420425,6.848142333267588
29,9.00795456962101,11.27266977297066,9.486780864762142,7.6561092234506,6.588124086859449
