,2,4,8,16
0,7.46133492394359,6.952051373787474,6.959399851544573,6.961709103766886
1,6.76983019131896,11.172491093965492,11.180878166001241,11.185889605180035
2,6.7949795305577725,7.094722334079891,10.683428646774628,10.685567094895605
3,6.283570160403255,11.032978475376998,11.04894936385723,11.044663027891552
4,5.778093695615992,8.971908197829292,8.993253434448437,8.993913265958732
5,8.469140149173574,8.681319660013074,8.687287923839518,8.694014977204432
6,7.032432140116036,6.908246097847663,6.178018356800556,10.570161905251535
7,5.979094830626105,6.610955381186025,6.616922886006234,6.617738719252104
8,7.300281129618041,6.42126656240742,14.68900415000992,14.781886331882268
9,7.5420303202599825,7.207360416490082,6.83998984268033,10.192005931537931
10,6.649834253916794,8.7832168180093,8.786399289995234,8.78996992622228
11,6.949563700737022,7.413311170027798,7.4197227809166035,7.42640616635617
12,6.142425404707329,8.783497834815433,8.796145774410238,8.797899015159103
13,7.042310874217926,9.421453767756182,6.175035774565359,9.493927153800042
14,9.81393545144758,10.18998363640903,10.220218136165133,10.223600698250962
15,5.919964483970898,5.9125220230949775,9.23381860118371,9.231843332151824
16,7.121942410190466,6.05053331910229,5.986233219635069,8.833180883538436
17,7.096557419704442,12.335672055898325,6.044876278034035,6.725700009604726
18,6.871777518202147,6.875202395280021,6.88453752938878,6.885651812525996
19,9.664017566447376,7.273466497517777,9.75313746023894,9.769195015999433
20,6.893616995973651,7.325768989051014,7.327275800216732,7.328508366197782
21,6.36433187172903,6.249636597188144,14.927892003875842,14.943151698788585
22,6.926240458366449,9.996615285025522,10.247550193375519,10.24717070952812
23,6.108915208012277,8.099823041790502,8.101159257325344,8.106509551300315
24,6.426858273646686,6.861206296419491,8.489651024569287,8.495607520447658
25,7.295796930271954,11.094934576655387,6.033008757880564,6.638990783492379
26,6.0028119630620935,6.400674347090104,8.022901553702104,8.029866326316357
27,7.718099668802063,10.987422317866697,11.072350660388755,11.081715814632872
28,6.352333803272667,8.844420040187522,8.86218803243125,8.862364605980236
29,8.785311965000488,8.822345428481885,8.832893875727569,8.839748188893571
