,400,600,800,1000,1500
0,11.47547809689628,8.736459451047939,9.266727658799713,8.044622474570554,6.814885090558215
1,17.406281961118253,10.548531731929465,7.918361141880752,9.292503707614696,7.933396381787989
2,10.427177701329304,8.417870423256408,6.786182521058953,8.084431986641093,6.737758356189187
3,16.180717087080104,10.451622888186668,7.925510017671778,8.143362342176243,7.569449414939836
4,13.026694830554238,10.371247479696335,10.361162118997758,8.46982231405811,7.53439865426955
5,12.996809119992168,9.947296422996937,6.941682034761337,8.763424427253437,5.886193966451204
6,13.989923497134134,9.078555376387477,7.363293646486082,7.803622553909743,7.936809287336973
7,9.046778647476923,9.846042694092395,8.157246323776885,7.307534174766183,7.046363739734728
8,14.654993453936871,9.869161343011998,8.96933128347219,8.773269833557396,7.136663418006101
9,20.12872155644221,9.506493340490405,8.378414561862375,8.719461551674788,7.825656316313875
10,22.050889913825465,11.085768751728116,8.027872100430997,7.771556444320328,7.890377374202173
11,13.834646622548798,8.900381196417126,11.104872275437986,7.531584594022175,6.595519412112592
12,15.189036667778387,6.752811276360382,7.496571547419711,7.374522294876581,7.50636289173819
13,12.400897910870807,14.399440623953753,8.633619687627586,8.725825943921391,6.829325998307843
14,7.52323381465836,11.811698089915554,8.70144591284153,6.800967958805045,7.156732297204729
15,12.28507079795711,6.841043850654242,8.493045135172645,7.162414694149473,5.980345251058126
16,18.68241791651682,8.384075227447113,8.642524815707038,9.358936817009276,7.679167297554699
17,10.93515345344691,11.272586104982322,9.084737689100411,6.398317701355348,7.449525591654621
18,9.95534438093225,9.28795184847907,7.995783344288443,7.023066524708551,6.137864168899663
19,13.311955540164684,10.841184740051407,9.191396026834594,6.353298592155435,6.916952598972025
20,10.664733081993516,7.784899493700836,8.718873190225722,8.224023269848177,7.746587385897073
21,9.12556780744713,8.683095528766389,8.963763665649527,7.586458934887147,6.298957844266035
22,13.493394489400611,11.904555332070288,10.810613162157939,7.747835387554955,7.463887287002951
23,11.544659937950575,9.805323186687302,8.343657431354822,7.579765770904121,7.655296652097939
24,9.040671392965358,7.488054780271426,8.243194636170443,7.944828802992715,6.556202879396554
25,24.274733726288368,12.114713788374676,7.684040565258892,7.710173921057141,8.021497466501092
26,11.606238394274433,11.354278307287753,9.13658505653847,8.95188715398577,6.945953747217439
27,10.54881267633352,7.930834498765711,9.81446475389962,8.9275862271367,6.875477482234985
28,18.218396360573315,9.96227500277251,10.59327872762588,8.015038617524894,7.077954788505352
29,8.785265783522542,11.768625836615497,7.594106496012529,8.86630483122312,6.6123291304486
