,400,600,800,1000,1500
0,11.92757136767861,8.444367156167276,8.451458165425791,6.7681042366526425,6.270226384585403
1,11.875342169945595,9.525570522209017,8.16845592239714,9.486502291610016,7.666904461613412
2,10.315526267304367,10.09102530035633,6.9071647419107,6.827340598661604,6.302638511925741
3,13.029656188501269,8.64074551357059,7.854778051795267,7.830556597248033,9.052591696041112
4,16.013839503589104,8.711324088728274,8.627835610171735,8.725099703495987,7.267325988816019
5,13.456256651555202,10.066688621460544,9.760744071268295,7.346060525592427,6.902788028247996
6,11.051011817804469,9.260966976476873,7.606703150744858,6.523941605915516,6.972172207243305
7,11.295194679796996,11.821266381905373,8.394739214406586,8.152340990591291,6.523767108474741
8,9.046166676832943,8.305716110534176,9.196311418810172,7.819184384016571,7.639805772498725
9,12.48594122455862,8.63689900469583,7.977331442293412,7.296283936369266,6.1130705895386575
10,12.337372922778439,12.30336388762844,9.998309790242464,7.312575074903074,6.998312216308295
11,9.631165495368865,11.40669004675426,9.99981982140083,7.961275182824225,7.279885744147335
12,13.769373481480816,7.115319799901183,6.967272331059881,7.240459804858665,6.848185622724344
13,10.834722766126262,10.330229761430342,8.939985595422863,8.77058509264873,6.539214204477286
14,11.3592635253605,11.54341798968613,10.50290334402892,8.383202630880108,7.572273792443411
15,9.31913583226448,9.6041689198299,8.233357631582678,7.020101268814917,6.4884689502778805
16,8.10396732117951,9.739010377257587,9.92223880468477,7.1081665600403285,6.833015620986841
17,10.476854645382673,11.494934464071983,10.135526624974005,8.431687786641938,7.612169791443372
18,11.066956497494917,8.90207568044936,7.88885905000852,6.546204599835976,6.601554824313064
19,11.348834168841885,8.529007874503053,10.077974906936259,8.424688723295516,6.791033329722383
20,9.688189797982506,9.114391347950646,8.55412397765814,8.337897136546445,6.967248645865234
21,8.4936633971415,10.669357447779957,10.901633422501266,9.027354516900182,7.153719323248643
22,11.04374816083276,13.217203159160428,9.90566572075529,8.410915837255676,7.9253328202340985
23,14.832210060871759,12.349682569122736,7.0494431907226645,8.872245064111224,6.650048725577327
24,11.859954851668025,8.29722534033038,7.986228752068776,6.900423061649146,6.071392574918704
25,13.014189998414446,13.059020451228674,8.234813761472601,8.842339767701016,6.919342286117596
26,16.19949766528141,11.90227133110098,9.497211310125982,8.354123902062293,6.9685816828087175
27,11.378382528204913,9.596009524828165,10.096706179499169,7.121979858164625,8.322010448477267
28,9.97555326166572,12.617740601422732,8.987447942047744,10.013372697984256,6.578238744769562
29,6.173062653798785,11.262906893265482,9.931609315682824,8.341009811348517,6.299185782575475
