,70,80,90,100,120,140,160,180
0,0.15046538999420714,0.14792956662174578,0.12863060274267185,0.13090359792228196,0.13742614780757148,0.15010675545850438,0.13147177089075684,0.1504831121449734
1,0.12804424578858825,0.1514209316269488,0.13949289951548147,0.11202828236239569,0.1369704970760509,0.15820526241150554,0.12862727638280777,0.1355511792323988
2,0.11818323049419015,0.16031349718544757,0.14983549231979054,0.11423943167199731,0.13183002225860446,0.17039525739007022,0.14445567998725797,0.1470794279741451
3,0.12419528440094851,0.14553835992614444,0.12131408016806536,0.10681569962310096,0.1290825774856537,0.15896559761082105,0.11770340000666982,0.14752390582678424
4,0.12123706844030087,0.1502124496485036,0.12271578401634858,0.11598059278826371,0.13810280562255203,0.15147174728384985,0.13312903609981283,0.14441148048221306
5,0.13319808479482742,0.16368643032682909,0.13742822095567195,0.11787018105012613,0.12217726104998956,0.1477781190483757,0.13605567916619654,0.143198861178485
6,0.12136417228997282,0.1747864702951398,0.12894601503206762,0.11945735090094206,0.1293744382126881,0.15535449972594034,0.12545468998038342,0.16004556247814758
7,0.13043036643518804,0.15769926019107344,0.1353214402519184,0.12915018291903824,0.1338458126487267,0.15578673319639982,0.11905280806552497,0.1471852264226526
8,0.13203648183645186,0.15501397428691907,0.13086332842404455,0.11725263573606134,0.1359662480351412,0.15876236127539023,0.13603581381114663,0.14821341431992255
9,0.11531216877113107,0.16999915021486514,0.112217876537335,0.13203165489549165,0.12748360987018365,0.14662925374048744,0.12232554890230066,0.1584656158403905
10,0.11888687060017311,0.14686416402854002,0.12667555874428693,0.11886802848579783,0.13072426450511468,0.15573305037601018,0.12131549125201882,0.14969743993830506
11,0.11199235120837481,0.15643255329026146,0.1216063701779869,0.11798498908037605,0.14241437418181693,0.1475352602445298,0.12977906146835327,0.15047256257887856
12,0.12041201491200304,0.16073679054760628,0.1265371062599456,0.11502311404518566,0.13437593845116164,0.13984370099596155,0.12235615877054976,0.13943408999642928
13,0.11421852358066978,0.15425941526226747,0.11677208289227893,0.12064234943519896,0.12772947840434085,0.15733209675665683,0.1418973233808841,0.1431791139865573
14,0.12748990288750145,0.14807466127064772,0.14000936421059543,0.11644762162731594,0.12691020001992062,0.13549388588896794,0.11528863847209837,0.14278893707360082
15,0.12390883513937002,0.14338780613652918,0.12180608023811193,0.12123171086473386,0.13866223236784905,0.14297865332332824,0.12263537299812272,0.15123081578908473
16,0.14297548384999323,0.15098350340569883,0.1402697898732718,0.11351234641576444,0.14273327179209672,0.1416152168109048,0.13717233852820523,0.13351337340502795
17,0.11205185975646803,0.15539707144111325,0.10897611518089648,0.12403830974011758,0.13356849394645784,0.14303816770350897,0.11298464642336542,0.14258593436828246
18,0.12027860792428541,0.1668420686556504,0.12408295399917282,0.13078120348204172,0.12835955543191935,0.14256718603394047,0.13141369610664386,0.15435054451336788
19,0.11741977799313276,0.15032606134151166,0.12777017021690448,0.12537684755080936,0.1345078815117219,0.1451630304780751,0.14017616389790366,0.15157937039985078
