,0,1,100,500,1000
0,1.4221766496467463,0.9505424511464767,0.7343303544116314,1.676699796060464,1.3043961723770467
1,1.4816884666985166,0.8723722071722245,0.7502487330312599,1.69394121799274,1.3346389640649006
2,1.9632920919245709,0.8938761512237738,0.8859972092118016,1.164074383626542,1.0722782484412114
3,1.3832039255055992,1.0474883179257826,0.7538063038013694,1.242135252986945,1.2643452147181442
4,1.8625425846265748,0.8262679469198017,0.6261049204436877,1.4229482140035439,1.0685086466586562
5,1.766373015581354,0.8320068950955729,0.7937703003897033,1.3167857821391262,1.1700202097594192
6,1.5441455535056525,0.7362100665151851,0.7303634887827104,1.2851090075925917,1.2825631843356
7,1.6033123017374213,1.1571663915502326,1.0101441090073529,1.1764786603773512,1.538900077189524
8,2.6617196917816304,0.7286390579508636,0.8995063102510583,1.6052109724927535,1.7141518063322525
9,1.5481851288598392,0.6558817582820982,0.6350023926684619,1.4053042287916335,1.6784079792089825
10,1.6646862278672405,0.7076864166947314,0.7751973173192251,1.1396365922185507,1.847046467554367
11,1.2574129029823202,1.1682540880283354,0.7854022542028868,1.288737002669981,2.0798132942889813
12,1.725343918245831,1.0004446429696428,0.8770037128031947,1.9252410259602608,1.1960056473143172
13,1.4864990252126418,0.9482523401887017,0.9371025736023263,1.4995056547206522,1.1597809681198539
14,1.3231088727587668,1.0826556377284065,0.6974153365311786,1.2441113842726221,1.3870984699231965
15,1.99273454262541,0.8693073787385437,0.5947972260490144,1.5080363778286612,1.0361222655497129
16,1.524481644448916,1.0168958675396813,0.6801561477794462,1.1542506936181003,1.4752157101631824
17,1.6444899479556945,0.8499283413788707,0.7011274431865115,1.3877202609951373,1.3117591694624526
18,1.2078409502832637,1.1274453284519006,0.6262782767609174,1.3576268285124655,1.198927021856322
19,1.6173538220806787,0.8719855989638101,0.6451277385636632,1.413351586307063,1.184439271490178
20,1.8020845603361983,0.7428121537476359,0.9230064493851304,1.6302672779213687,1.8181963632216818
21,1.3336299150840227,0.9597099208828859,0.8763293355787838,1.0895668285231,1.5879977106945269
22,1.9312498577356105,0.8571188463267454,0.8001508665426285,1.646655878837976,1.440899026177988
23,1.6221901258648739,0.7740988694319396,0.8383692332454806,1.3721012816469205,1.9435388413344459
24,1.4616272072566272,0.7675248840256234,0.5773828036678708,1.2593353504423028,1.57570334457508
25,1.514885926587069,1.148670015310887,0.7638631201300871,1.2900923811183387,1.0093233448455288
26,1.1421018971021126,0.7942615167625247,0.9208651172966231,1.039993102591391,1.6149440497923826
27,1.605428048069154,0.6946048107668575,0.6595908276608163,1.6209045336930634,2.0912605261003323
28,1.6092509816026734,0.6822204815488259,0.8539245864941405,1.5105338928475662,0.9582334247576563
29,1.2665601451995772,0.9545978691106138,0.8687432279427201,1.518564227063244,1.213780117208905
30,2.3346949312840133,0.7970087798770765,1.02364508659699,1.2714467369598632,0.89435703807008
31,1.411707969189848,0.720039324360437,0.9178210404499152,1.2924069715500592,1.641599843035184
32,1.869871599534039,0.7164745428412521,0.8674105382714675,1.7725380726607327,1.002491073007549
33,1.9232041108381324,0.8891770998575885,0.9446240243896215,1.3037155043399746,1.1684341943376042
34,1.8046115776697398,0.8724272834103591,0.6601731322537059,1.6491612556919004,1.320923048363737
35,1.5818081261165082,0.5951777236707807,0.7996781091940689,1.6509080967790373,1.4802591505010654
36,1.4199268053850413,0.8755002978670086,0.6938314467097095,1.3003879477005895,2.0043393314099682
37,1.9886782406853787,0.6491957537920433,0.756735605799544,1.2037333388043718,1.4156423845919452
38,1.675293862418439,0.8528515911518547,0.755377612061707,1.2705350096200523,1.5299126824933325
39,1.877827756718527,0.9859616556404889,0.7217920481370154,0.966081685212417,1.2873194649521305
40,1.8388954494671745,0.8680978777232703,0.763371036946598,1.4250600438491652,0.9797022592676524
41,2.72690952651533,1.0839071357001815,0.8133382623164745,1.1902115534892164,1.330745906604967
42,1.4942999961365062,0.6740583779316154,0.6245119366543098,1.9400038649135758,1.697594269931726
43,1.6172216707454432,0.6490460324338986,0.7394774528500998,1.0485776414388417,1.5345740108377566
44,1.5407663272575398,0.5982453511405098,0.8544046532387951,1.0684025480823314,1.7892764830869412
45,1.1675645646147195,0.9187126799716968,0.6327394912131219,1.1158850020862932,1.178915758034289
46,1.987257886907378,0.997870533267871,1.8975459065303384,1.1216802258026883,1.4273268224003308
47,1.5177669047488862,0.9696652152449736,0.6282192680579777,0.9320898835934706,2.2986919600781017
48,1.8091178736425766,0.7373548424448636,0.6944037261544058,1.3372698880562648,1.1687557658120575
49,1.420943637825399,0.831033663743817,0.5620452976658562,1.2568286604443877,1.056461201396156
50,1.1915162701823856,0.7908624036854796,0.6498356800556009,1.1877830429843452,1.479018619182886
51,1.7887462167519932,0.7414627667448299,0.6397938405762058,1.2593048769566706,1.1028059062436613
52,1.3866695080725602,0.9893258546878283,0.4484818299103522,1.383943915442981,1.0745735872774573
53,1.7173735618672843,0.8341586064431015,0.8804760503853821,1.4634139775852095,1.1448456943460619
54,1.9630089155609924,0.7380401712765777,0.9301295883350978,1.5946749742472053,0.854550867949169
