,0,1,50,100,500,1000
0,0.3037333680010348,0.6529753961685488,0.277475244121496,0.20998119753738842,0.19102148410167902,0.2877002126694199
1,0.9097996207223231,0.35658998667171166,0.3204192441964559,0.20668099067259335,0.1821438789093029,0.27023985408943263
2,0.3344661159268756,0.24805561221514721,0.3203578820725862,0.2453146767447479,0.17695574070799386,0.24289725194573694
3,0.23667341765903882,0.4007483889879371,0.2655643778012918,0.24116145418229742,0.14920740474612929,0.25676032120791537
4,0.21945081188433044,0.531087919844352,0.28832925436641393,0.170335870262426,0.13787860140781577,0.24714874541559442
