,100,200,400,600,800,1000,1500,1800,2100,2500
0,0.10672931692979613,0.11260890731139067,0.11390444861397957,0.11765805493757835,0.13593866886740932,0.14187650799955887,0.08850852003732206,0.1297753121112926,0.09922123206167814,0.10350077613895228
1,0.12160721825092789,0.1080548604673328,0.12673727157573414,0.14416444341815723,0.1206939917689498,0.15244146794451452,0.10745961315759157,0.11768626866211924,0.11459925151926079,0.13730084961314126
2,0.1203418756240126,0.11573786265017998,0.1202892431180305,0.1212484221579534,0.18680649871134722,0.1490368246759205,0.10697449421745614,0.14491012885683732,0.10183718250543419,0.15149783634031752
3,0.1112668704510514,0.1011332067044796,0.10610764283870208,0.1337086021347978,0.14374729817429008,0.13184657948291703,0.10313820933483524,0.13210723965228888,0.09643296446589769,0.14181481946539917
4,0.11300377846747164,0.10531233932857481,0.11868432898026253,0.12607190650325084,0.12861287374918362,0.12923523996908193,0.10311958739054156,0.13261057243683722,0.11937247525596227,0.1304787475806106
5,0.1178205944238659,0.10773513895746337,0.11691092487581535,0.1586032371272358,0.11467678040656386,0.13888622189107522,0.10391221961120657,0.1202654496783272,0.11010420064594802,0.14149300516628915
6,0.10488810667229224,0.10787824090058219,0.11833746853166048,0.18567472571315385,0.15489753030394066,0.15533736991988484,0.08484222985406899,0.1356292171330693,0.09406452211003316,0.12751507905167467
7,0.11186847526753767,0.1031811774813181,0.11699157025840215,0.13490546927956304,0.1427891815929546,0.14036291235012865,0.10774158310399602,0.1455143108224394,0.11750219118666096,0.1399744285383531
8,0.11122151167029955,0.11019819235272597,0.11322625600378,0.12526285772880041,0.14003632976697794,0.14055763597788545,0.12848160605798792,0.11810011780376543,0.12413354182713845,0.13495215938923047
9,0.11901023261350692,0.11018258430418991,0.1187049684121228,0.13201651975122458,0.11255582267055157,0.14105589801630555,0.10702995537617714,0.11939881403519294,0.12417222653867852,0.13525137923329214
10,0.11511058340526162,0.11009082066929227,0.10371268133679111,0.12731188603965315,0.14734173471896345,0.1536762220517587,0.10522256099143266,0.1292756573852302,0.102284297249488,0.14310558138025742
11,0.12699338390993894,0.10454059566705291,0.11578322779350973,0.14027172526788514,0.14425271199046175,0.13520751968404401,0.11373734534003578,0.11540742845648691,0.12098761938958445,0.18466429823458644
12,0.12498863291791419,0.11363412161509354,0.1402267258393729,0.13456448426004233,0.15296603003800155,0.1403377192596315,0.10588840214646891,0.1130979452298741,0.11142458563451008,0.14787773388063716
13,0.11260614046184653,0.11474878907112278,0.1222617026093582,0.14067672025162017,0.13179227103183094,0.14535825920999404,0.08965613414390139,0.12196523514308598,0.1055086395695259,0.1531233370596318
14,0.12527269484921402,0.11973323607586867,0.13003668663023193,0.14615235752272984,0.13340234847019083,0.13501183840028708,0.097151798581659,0.12446324322752396,0.09469199483019838,0.11762831770909486
15,0.10952881425325403,0.11349360325465561,0.11228376508953573,0.13226448249957415,0.14428254752668856,0.1324048779842284,0.11038361497557071,0.12746295312795147,0.12700039510451447,0.12147227880390943
