,0.0,0.025,0.05,0.1,0.5,1.0
0,0.07145759002717464,0.08726941337513872,0.068212359157643,0.06725122168176219,0.06354485066052278,0.06480808294175588
1,0.0673532357142988,0.07089571627504024,0.0730609936114567,0.08444295055958376,0.07863651292407327,0.08760971722952313
2,0.0607497969667802,0.06117899114200852,0.06139242454018599,0.05943921594125933,0.059224942154140064,0.059918445573884656
3,0.06252178108587918,0.051519032987491054,0.05508087994429571,0.06981216969017495,0.07957431425757022,0.054913049316893586
4,0.07712425123755869,0.06537690008794607,0.0733252242928232,0.06069636824230092,0.06781279063257824,0.08672033424002303
5,0.09529277543389301,0.05880461175521226,0.057158269815981794,0.08821636439205671,0.05529411363595169,0.055611145739541346
6,0.06312919240694494,0.07639109435877273,0.10705695325180145,0.07243873406871212,0.06290089529936445,0.07025213589588444
7,0.11035357612778038,0.06509659152111454,0.06836744466274423,0.06698157097954813,0.06277108890147629,0.07559502200662334
8,0.05071939508312268,0.057093982284020545,0.06167008211080242,0.05821241913017863,0.06872638938663538,0.0496787089516976
9,0.06103457444909246,0.0642326593037952,0.061202302478260764,0.0781818592478357,0.06455936241322209,0.0696927087805769
10,0.06339968526731019,0.06521743555564775,0.07074309125818114,0.11229805123772423,0.06854243788362119,0.0705939240268105
11,0.06820804072542672,0.05660764150268894,0.054142109239832335,0.058267005028911495,0.05800110987826385,0.050997854373932075
12,0.09199818874616501,0.05766149945723548,0.05820687378143264,0.07722762484850937,0.06198987964343028,0.06299472207159787
13,0.05993335608066933,0.06087550073551204,0.0590016695502574,0.06595823825183954,0.058750500262773224,0.06361078437367906
14,0.06428675793321796,0.06643207174861422,0.08378518765920041,0.0644438328519098,0.06502486343337928,0.0602480097429574
15,0.06796843011933323,0.07835435809169616,0.0498034289365292,0.049230404061088986,0.06629983235988583,0.05720979385491249
16,0.05893689536421263,0.06055889439914262,0.0687285203162602,0.05915967997540072,0.05901134834469912,0.0568036945256607
17,0.05566644339916542,0.05400138161306434,0.06123129783178798,0.06103073006042301,0.054886825305264605,0.05577782077763221
18,0.05555106042735853,0.06007129640269922,0.06380077384335033,0.06425941001033691,0.06655709152333165,0.06305182366203872
19,0.0587635349203396,0.06473816946227533,0.06450759058174847,0.0694413201668119,0.06270994227456918,0.0729126737713587
20,0.06175224062359035,0.0615770775193307,0.0621235617983758,0.05254261753383576,0.06359106790966275,0.06133722351816097
21,0.07773188688302944,0.06906636310850578,0.06710805763899569,0.0741458076514138,0.06277120495107352,0.11249797140309307
22,0.055012809369488366,0.05728281383918035,0.06523664716677051,0.058493000226616514,0.0640350244036521,0.060433312638514494
23,0.06052678569162723,0.05960190864997988,0.0642986345949412,0.05578471326209763,0.06333990603161563,0.061103898164069574
24,0.05956401712156518,0.06175477823423994,0.06700906629221014,0.06791161557450237,0.06429660949229554,0.058311701996356755
25,0.060413794194531294,0.0711506002276573,0.06148529248746222,0.0631806761476551,0.07187393964732144,0.05543167660763615
26,0.07520024070511692,0.07083084202831087,0.07159571605582511,0.07724381957849967,0.08436115680111458,0.07853135545715226
27,0.07720728774838523,0.061432515440390176,0.06574865288250492,0.06796069481863318,0.06695231961874896,0.0734750452986232
28,0.0743839949158505,0.06284197698256946,0.06915305518281867,0.0725419617898798,0.06758890931956701,0.06796840380837303
29,0.05240019231163151,0.04505873000800252,0.05649298843925853,0.04965683446019953,0.07573330449239923,0.05341329355039804
30,0.0578076296777004,0.060014444594046146,0.06462961473076344,0.058821679024004044,0.06263963373177518,0.05555500226897126
31,0.07583527408912834,0.07664513672097455,0.07455070395185436,0.0735361650933718,0.09476528814191698,0.06982460113316433
32,0.06444001283094562,0.06856101013720163,0.06491835950540849,0.08233241335339131,0.06645132860903472,0.06425038982434297
33,0.08032326941518453,0.06424292658055862,0.06005715206032309,0.06773082187443721,0.058445007950414005,0.05559494133094592
34,0.065375222567116,0.05861029757017505,0.054542886289262356,0.05298215063562071,0.060434527659785985,0.054727334527728315
35,0.06584086873814105,0.07215675433944663,0.06439884140190517,0.07088149411679874,0.07041234151490704,0.06985068311804143
36,0.06347940409401442,0.059302582903046616,0.06102044809934173,0.061306930303696,0.058771312048917286,0.06048160216681787
37,0.05808424061548806,0.05376667584632186,0.055675683979505806,0.05336595626960434,0.06072254597069374,0.06371211666660152
38,0.06648660107095691,0.06246397882538915,0.06983845730306698,0.06441897267616516,0.08578083923282127,0.06446741473236893
39,0.06297806799554662,0.055992931927608514,0.06601062747489667,0.061613459780600434,0.06106011905787844,0.09789265370209123
40,0.06746606622696684,0.07117290040407855,0.06213632791056187,0.07176517014830124,0.06261060511658316,0.06350284059301686
41,0.06780258226474103,0.06705150422880601,0.06651023967280381,0.05620428503134944,0.07813931547903494,0.07763429846087547
42,0.05268664713887342,0.052461641477617275,0.05525424919402423,0.06445047869023739,0.054093988278837365,0.05340401943478601
