,0.0,0.025,0.05,0.1,0.5,1.0
0,0.06409768343702182,0.07822199639179342,0.05804958079431668,0.06013085527083016,0.06580133708133366,0.062094687021607156
1,0.0911442452796261,0.05969232913796413,0.06587142363033126,0.05546534492841674,0.056869895488451276,0.05783164753282803
2,0.06636783637670167,0.05785033740885596,0.06311822101222804,0.06371536853530486,0.07888498651805757,0.0686184838856388
3,0.05437211961517756,0.05602524138909517,0.056416107982818896,0.06132151824524002,0.04945696890117794,0.052791907138239835
4,0.0759496751612368,0.055208519618081695,0.06324586200541363,0.061249794411222414,0.06831404318437787,0.06743075886417514
5,0.0743974966977688,0.07387990548910484,0.0896128095453743,0.07857594470071039,0.060999933001133634,0.07500812069484
6,0.057202831620754936,0.07201271722440625,0.07408540056335056,0.06396030042399045,0.07164524174446113,0.05455660713940921
7,0.054911836086152466,0.07676895926010134,0.06258438789683748,0.05685407947063857,0.04404269892153027,0.050488981318200774
8,0.07789708167176491,0.13581568756506412,0.06413222853495205,0.05755990194627154,0.07247416816809625,0.06679182557296309
9,0.05335922643795409,0.05653235813808725,0.06243520403863497,0.054858137745467724,0.0587400988837424,0.060918998355256486
10,0.0691041527753751,0.07141113684524358,0.06667572828401781,0.064032965025224,0.07218886440984786,0.06844774896255341
11,0.08908686310215529,0.06420596397429011,0.056696617741383994,0.06927777336895138,0.06456962135811227,0.060029047912281065
12,0.060201578860882524,0.0631113272576893,0.06141804590500066,0.07691901307472042,0.08611443919336129,0.062074411471670816
13,0.06458057423664437,0.07100120385783217,0.05199176623751124,0.0619996893202835,0.05836238587700125,0.06194412719983132
14,0.07086740616177953,0.06056362908572235,0.06768276761121429,0.07421161919297849,0.07489798185450004,0.07774098597337924
15,0.05858379716253724,0.0640922087383298,0.06290923224153928,0.06871383058179467,0.057194320859157224,0.06033833411443102
16,0.06324246812730405,0.07031079313227029,0.061466915389976416,0.10176720481668831,0.07237672576456139,0.05584625201573764
17,0.0886289725607017,0.052565710198762675,0.12258228246632308,0.05552888406722374,0.0593128059566251,0.04751693954498309
18,0.06723462191884834,0.06254075978387896,0.051976958983296385,0.05242156630446713,0.06770762476779942,0.0724335981795637
19,0.06687088760183718,0.058082326589704615,0.06537286781455927,0.07881604796600464,0.06462410034982075,0.06763021598546372
20,0.05235027758130303,0.045924366420790445,0.06803913854240586,0.05539921541943269,0.05162227208881362,0.05450024431463435
21,0.07934848342869419,0.059861663779945326,0.05089090306692439,0.06183803111608759,0.06082590175629548,0.0579430815761992
22,0.06333117085971793,0.05550836342892881,0.05782271810340918,0.060544758007569345,0.059603390376696326,0.05511300212039822
23,0.07392467524859651,0.06504435201420596,0.05437575665122146,0.05645181982708601,0.054051120078058616,0.05788661579598769
24,0.06749776127238755,0.06885849935043314,0.09217648223157206,0.07880170776502268,0.06593332596546617,0.056867194706918374
25,0.05775533016689937,0.04910036144289289,0.06053817564079261,0.050945137776022754,0.06018709106132143,0.055275044644851404
26,0.07360376241779344,0.06780514077156054,0.061857679301035216,0.0668235800997348,0.0694826832977435,0.058884422042434895
27,0.07905074940028084,0.09296182055770966,0.07075450420521835,0.07289378496089975,0.08035073860796209,0.06854736091908428
28,0.07999490753691046,0.05918005418251797,0.0625980596885995,0.07985209231953003,0.06299079313190166,0.06485961299646349
29,0.06837101561695601,0.06168818286174092,0.050620817379348586,0.07612480204459586,0.07037709458174915,0.058525011014009566
30,0.07696594957839241,0.05699985271812024,0.055542257716673864,0.06278994986313882,0.07225050938168642,0.07583460991100538
31,0.07298240426282661,0.07340661346409734,0.06481429960483034,0.06571827494476074,0.0685616325499147,0.06336317826827201
32,0.06764585370736524,0.07610912939146758,0.07895586151143283,0.09397298845668461,0.09282976911035133,0.06472334246937728
33,0.07227212746213106,0.06773099509795265,0.06037872615503293,0.09014047162752147,0.05767359279829493,0.057536600177041076
34,0.08395750864378898,0.08802337044566917,0.07587693785914258,0.083835317404843,0.12991972831862458,0.06622581434685046
35,0.07050597005674007,0.07096646694723067,0.05959108097251678,0.07425576788668393,0.06988327193895964,0.054502309494882696
36,0.054560429624626504,0.07084403302861263,0.08213163776794222,0.05831672565429759,0.05122903570443243,0.06251007703993552
37,0.04631870613790785,0.052605891412915176,0.05843994809820147,0.05126422949125258,0.05564763997806188,0.05035746091163455
38,0.07100996571245433,0.06066445133151144,0.058968364028662054,0.052466355170073704,0.10227878692924706,0.06328245466809777
39,0.053232534607010065,0.06092651698616282,0.057634507434731475,0.05852008696389707,0.05653942141086016,0.05733853267347828
40,0.06816292401710955,0.07498730934094618,0.07172403774435036,0.06788534218442765,0.09056168641453431,0.058355521377139286
41,0.06859893558567724,0.05811829177730823,0.0649197692485659,0.06269248507644233,0.07730048335524316,0.058537787712862256
42,0.05223108328197399,0.06240105436105535,0.06105864581460458,0.05392828153912525,0.05383765122610601,0.05352317325469671
43,0.05518139553321906,0.05876057362018122,0.07158133743163755,0.061710235761971065,0.08684158724276685,0.06224382355535953
44,0.061891757363056174,0.06875386185324064,0.07280492911340249,0.10172264245610611,0.0651914517812387,0.09582416377691227
45,0.05347066972760798,0.08209415355612433,0.05519375665125408,0.06357864435491262,0.07306856720053767,0.052177697930576625
46,0.05203493758467033,0.063576616747255,0.07024250336856329,0.06054051640731154,0.05622185640136097,0.06874433380171131
47,0.0794216124532974,0.0602620945896794,0.06195500801022173,0.08037940149810009,0.05789291331058124,0.07584661005895375
