,0.0,0.025,0.05,0.1,0.5,1.0
0,0.09227818631699719,0.09162715264600887,0.08494390982265874,0.09187167112302956,0.09044048090123279,0.08236015615789823
1,0.10810877692175204,0.08710731772571415,0.08507256257040906,0.10221521769371304,0.13914412219162198,0.09671587391242568
2,0.07811176630092449,0.07760674208869714,0.09529832604396918,0.16359523608454515,0.0993607439351415,0.09496821984303057
3,0.08445082357108252,0.06817753040945533,0.08247422720048057,0.06940192132974689,0.06988020748598381,0.07792809701663571
4,0.08186765617195527,0.09668296537905297,0.0897063442563175,0.08625801571787867,0.09206663869249267,0.07627297244250537
5,0.08636203775426414,0.08678281992047933,0.08308939360753662,0.07438107511324131,0.0835655114132047,0.08615319879387591
6,0.07851890485263584,0.07335069773402428,0.07265081921642458,0.11740454095279541,0.0784984461045735,0.13473680373308616
7,0.07454568415691286,0.0800941551306789,0.08728945431959233,0.07969727976478269,0.0826810556926291,0.0872454329811993
8,0.09515441341740538,0.09971542111904928,0.09136372883891533,0.09821197316436982,0.09206276047066513,0.0893968801904544
9,0.08858915951562943,0.08266505937408311,0.09046099664649389,0.08760561581578839,0.11279273346323158,0.0824172095823628
10,0.08895875594319186,0.09457540215433187,0.09897561365709388,0.08884021654320398,0.0942131060269184,0.09632186818221342
11,0.11098636594967663,0.0951549654010684,0.09492341296275997,0.15735900533696867,0.09969900507728104,0.10049049662619958
12,0.11046121886918826,0.09903641241676663,0.09583924981696405,0.09692502525771521,0.12273222927356026,0.12283701853516049
13,0.0917163468837262,0.07411566058728013,0.08997459943910965,0.08951145840414977,0.09039630176125733,0.0917812382684707
14,0.10760140689105008,0.0862142161616425,0.09261574424588809,0.08288945415111314,0.10028908539266469,0.10851781866850407
15,0.0779492686204439,0.07764786287218318,0.10258999264324906,0.08342242492022665,0.1228789596211033,0.07080094395152642
16,0.08308646471175091,0.08841391518165183,0.07309589405733112,0.07425971619432309,0.07944941534138515,0.12295953671342019
17,0.09284085277435934,0.08312361784969992,0.10305077830821474,0.10443998406296003,0.09721027044135484,0.10173624836743121
18,0.08491784478858856,0.08039081904558867,0.08939502682770963,0.08167746926527604,0.11841025379216356,0.07907373531706653
19,0.08859429235969626,0.09029681794960215,0.08961301970628315,0.0858390226787842,0.10371141049666079,0.1224214763470952
20,0.07370220586075209,0.07211607893194996,0.0797421469067482,0.07125591442486821,0.1032090321292141,0.10360771644455259
21,0.0888897336827679,0.08124162339795331,0.11270247002626098,0.09567209592824293,0.10587003797801048,0.09716146047326218
22,0.10204202360334899,0.08360488374869067,0.08323673139333838,0.0871033508036677,0.08587992220398415,0.1003068823240935
23,0.0931740458880571,0.0799085793090141,0.07455343036518879,0.08506622332121312,0.08048723332150712,0.07623690819158642
24,0.07926350539843936,0.09021301190756345,0.10769012810819459,0.09282402980951439,0.07929688619451966,0.09268970309888853
25,0.10353432482822607,0.08702998641954333,0.0815117896208351,0.09101287647863512,0.09302165283425264,0.06851889724887016
26,0.0890721975371989,0.10793739286997996,0.09322024803152386,0.0767793037335854,0.10263372319390505,0.08293357404526916
27,0.10182997239952196,0.09330294107747322,0.09603950339861844,0.11286984546823395,0.10251761196924292,0.08994865632879506
28,0.07897435121456226,0.08643113635940981,0.09040017799112275,0.11565669888323427,0.07449534989518912,0.1353761391545655
29,0.08951241384372333,0.10190076674887907,0.08718680028571979,0.08334024584277996,0.08587350975789768,0.08963732638073589
30,0.09032561298730561,0.0945200346356037,0.09722661195118742,0.0901457315100354,0.10776099597116404,0.07783002547891141
31,0.09391490669130072,0.08058776179467429,0.08646017853331746,0.09494679108221904,0.08422412060093064,0.19933773494736007
32,0.09101200507980994,0.11406493937261397,0.10155009410110535,0.09682319107741244,0.09032945769040228,0.08211549743000394
33,0.09203293465269079,0.1037590642960027,0.10775116299892391,0.08423033937927508,0.09765989853432876,0.09685136674207322
34,0.09407899194587833,0.08390218438086733,0.1012693567597724,0.09361980256324025,0.12218452007440575,0.09714974090859937
35,0.110328145148723,0.08898216792364273,0.08207166326721516,0.0862918571402634,0.10115614942980279,0.1120116980164206
36,0.08135982190275412,0.08375425767186034,0.08643593280057475,0.07836889082244894,0.10045561600459875,0.08382898627514855
37,0.08333560615098949,0.10219652797095517,0.08837249762332594,0.09214328074817094,0.08032789501330471,0.08471484065299796
38,0.10125978874768785,0.08683672801807799,0.08990931471278998,0.08980813468636883,0.09735031681982356,0.10012572429677649
39,0.07401933847080819,0.08206583436753175,0.07583765553740013,0.11095518259006297,0.0803738766135599,0.09405000274817384
40,0.09443007055234746,0.09556143746258457,0.12006042944699975,0.12486951482677547,0.09841167902677936,0.09817129566832207
41,0.08727225758009372,0.08292873644637119,0.0968091143791745,0.08448112799484551,0.07883707937057854,0.10842685901112903
42,0.07609010888598557,0.08851159031129419,0.08933534025761994,0.08077863488920639,0.09659445400044447,0.08236939378145187
43,0.08355529706928415,0.07700789087262433,0.075260813036142,0.07860405303661419,0.094813639719393,0.10081976429048287
44,0.09147283546524504,0.11090539053348666,0.10365153861639123,0.09231684987096665,0.09688679628448175,0.08836521719141302
45,0.08481810855335536,0.09273225578100477,0.08672003372530668,0.10889107600734872,0.09078393514871445,0.07772720872473259
46,0.09375946609773221,0.08364848654428554,0.09274453895660217,0.09801438562622439,0.08799243445958628,0.09113229981552368
47,0.10758274065259246,0.07788976671920432,0.08365913323304684,0.08376320292646189,0.08091136906072952,0.10068628944343244
48,0.09189978677248821,0.10035763764824379,0.0976491602981218,0.11485766815813411,0.13744486919426815,0.1033395734253782
49,0.10727053830221597,0.08917650568111406,0.09139675067433416,0.08704823331643048,0.17416386750812965,0.08691289422951391
